,longitudres,latitudres,longtrabajo,latitudtrabajo,Duraciontraslado,sexo,Añonacimiento,Estrato,ecivil,Nveducativo,Afiliadosalud,Mobility,Sex
1566,-74.196513,4.592327,-74.196513,4.592327,30,1,1998,2,3,1,2,5,Male
1567,-74.196513,4.592327,-74.196513,4.592327,50,1,1969,2,1,1,1,4,Male
1568,-74.196513,4.592327,-74.196513,4.592327,0,1,1928,2,5,9,1,6,Male
1569,-74.196513,4.592327,-74.196513,4.592327,75,1,1993,2,2,4,1,6,Male
1570,-74.196513,4.592327,-74.196513,4.592327,0,1,1996,2,5,4,2,5,Male
1571,-74.196513,4.592327,-74.196513,4.592327,10,1,1974,2,1,4,1,4,Male
1572,-74.196513,4.592327,-74.196513,4.592327,40,1,1982,2,5,2,1,8,Male
1573,-74.196513,4.592327,-74.196513,4.592327,40,1,1969,2,2,1,2,8,Male
1574,-74.205321,4.581582,-74.205321,4.581582,0,1,1983,3,2,1,2,6,Male
1575,-74.205321,4.581582,-74.205321,4.581582,45,2,1962,3,1,7,1,5,Female
1576,-74.205321,4.581582,-74.205321,4.581582,20,1,1998,2,5,3,2,7,Male
1577,-74.205321,4.581582,-74.205321,4.581582,60,2,1995,2,5,3,1,5,Female
1578,-74.205321,4.581582,-74.205321,4.581582,0,1,1967,3,1,6,1,7,Male
1579,-74.205321,4.581582,-74.205321,4.581582,0,2,1961,3,2,1,1,7,Female
1580,-74.205321,4.581582,-74.205321,4.581582,0,1,1949,3,1,1,2,7,Male
1581,-74.205321,4.581582,-74.205321,4.581582,0,1,1995,3,5,6,1,4,Male
1582,-74.205321,4.581582,-74.205321,4.581582,120,2,1970,3,3,3,1,6,Female
1583,-74.104567,4.491723,-74.104567,4.491723,45,1,1984,1,2,1,1,5,Male
1584,-74.104567,4.491723,-74.104567,4.491723,45,1,1998,1,5,4,4,5,Male
1585,-74.104567,4.491723,-74.104567,4.491723,0,1,1947,1,1,3,4,5,Male
1586,-74.104567,4.491723,-74.104567,4.491723,120,2,1972,1,2,2,1,7,Female
1587,-74.104567,4.491723,-74.104567,4.491723,5,2,1972,1,1,3,1,7,Female
1588,-74.104567,4.491723,-74.104567,4.491723,0,1,1990,1,2,3,1,5,Male
1589,-74.104567,4.491723,-74.104567,4.491723,0,2,1999,1,5,2,1,5,Female
1590,-74.104567,4.491723,-74.104567,4.491723,0,1,1960,1,5,4,2,5,Male
1591,-74.104567,4.491723,-74.104567,4.491723,0,1,1964,1,2,1,2,7,Male
1592,-74.104567,4.491723,-74.104567,4.491723,30,2,1997,1,5,2,1,6,Female
1593,-74.104567,4.491723,-74.104567,4.491723,90,1,1963,1,2,1,1,10,Male
1594,-74.104567,4.491723,-74.104567,4.491723,45,2,1992,1,5,2,2,6,Female
1595,-74.104567,4.491723,-74.104567,4.491723,60,1,1994,1,2,3,2,6,Male
1596,-74.104567,4.491723,-74.104567,4.491723,20,2,1982,1,1,3,1,7,Female
1597,-74.102227,4.494024,-74.102227,4.494024,40,1,1991,1,2,7,1,5,Male
1598,-74.102227,4.494024,-74.102227,4.494024,0,1,1997,1,2,2,1,5,Male
1599,-74.102227,4.494024,-74.102227,4.494024,0,1,1963,1,2,1,2,5,Male
1600,-74.102227,4.494024,-74.102227,4.494024,0,1,1983,1,5,2,2,5,Male
1601,-74.102227,4.494024,-74.102227,4.494024,0,1,1987,1,2,3,2,7,Male
1602,-74.102227,4.494024,-74.102227,4.494024,0,1,1948,1,2,1,1,7,Male
1603,-74.102227,4.494024,-74.102227,4.494024,0,1,2000,3,2,2,2,7,Male
1604,-74.102227,4.494024,-74.102227,4.494024,90,2,1993,1,5,3,1,5,Female
1605,-74.102227,4.494024,-74.102227,4.494024,0,2,1993,1,4,4,4,7,Female
1606,-74.102227,4.494024,-74.102227,4.494024,60,2,1992,1,5,3,1,7,Female
1607,-74.102227,4.494024,-74.102227,4.494024,0,1,1971,1,1,2,2,5,Male
1608,-74.102227,4.494024,-74.102227,4.494024,0,1,1996,1,2,3,2,5,Male
1609,-74.102227,4.494024,-74.102227,4.494024,120,1,1967,1,1,2,1,7,Male
1610,-74.223998,5.197713,-74.223998,5.197713,20,2,1955,2,2,2,2,5,Female
1611,-74.223998,5.197713,-74.223998,5.197713,15,2,1968,1,2,2,2,4,Female
1612,-74.068165,4.561276,-74.068165,4.561276,10,1,1979,2,2,3,2,5,Male
1613,-74.184721,4.609896,-74.184721,4.609896,45,2,1990,2,2,2,2,5,Female
1614,-74.18167,4.62773,-74.18167,4.62773,25,2,1998,2,5,5,1,5,Female
1615,-74.18167,4.62773,-74.18167,4.62773,5,1,1970,2,2,2,2,5,Male
1616,-74.18167,4.62773,-74.18167,4.62773,35,2,1994,2,2,4,1,6,Female
1617,-74.18167,4.62773,-74.18167,4.62773,80,2,1981,2,5,2,2,7,Female
1618,-74.18167,4.62773,-74.18167,4.62773,20,2,1990,2,5,6,1,7,Female
1619,-74.18167,4.62773,-74.18167,4.62773,5,1,1948,2,2,1,1,6,Male
1620,-74.18167,4.62773,-74.18167,4.62773,25,2,2000,2,2,2,1,6,Female
1621,-74.18167,4.62773,-74.18167,4.62773,50,2,1990,2,3,3,1,5,Female
1622,-74.18167,4.62773,-74.18167,4.62773,40,1,1979,1,2,3,1,6,Male
1623,-74.18167,4.62773,-74.18167,4.62773,40,2,1960,2,4,1,4,5,Female
1624,-74.18167,4.62773,-74.18167,4.62773,30,2,1985,1,5,4,1,6,Female
1625,-74.18167,4.62773,-74.18167,4.62773,50,1,1995,2,5,6,1,7,Male
1626,-74.18167,4.62773,-74.18167,4.62773,30,1,1985,2,5,6,1,5,Male
1627,-74.113577,4.588506,-74.113577,4.588506,10,2,1962,1,2,1,2,6,Female
1628,-74.113576,4.588507,-74.113576,4.588507,70,1,1948,2,1,1,1,5,Male
1629,-74.113575,4.588508,-74.113575,4.588508,20,1,1982,2,2,3,2,6,Male
1630,-74.113574,4.588509,-74.113574,4.588509,15,2,1985,2,3,2,1,5,Female
1631,-74.113573,4.58851,-74.113573,4.58851,60,2,1982,2,2,4,5,6,Female
1632,-74.113572,4.588511,-74.113572,4.588511,10,1,1964,2,1,1,1,6,Male
1633,-74.113571,4.588512,-74.113571,4.588512,20,1,1986,2,2,1,2,6,Male
1634,-74.11357,4.588513,-74.11357,4.588513,80,2,1997,2,2,5,5,5,Female
1635,-74.113569,4.588514,-74.113569,4.588514,90,2,1988,2,1,1,5,5,Female
1636,-74.113568,4.588515,-74.113568,4.588515,30,1,1985,2,5,3,1,5,Male
1637,-74.113567,4.588516,-74.113567,4.588516,70,2,1967,2,1,5,5,5,Female
1638,-74.113566,4.588517,-74.113566,4.588517,25,2,1964,2,2,3,2,5,Female
1639,-74.196654,4.600273,-74.196654,4.600273,120,2,1992,2,5,4,1,6,Female
1640,-74.196654,4.600273,-74.196654,4.600273,5,1,1975,2,1,3,1,4,Male
1641,-74.196654,4.600273,-74.196654,4.600273,80,2,1984,2,2,5,1,5,Female
1642,-74.196654,4.600273,-74.196654,4.600273,60,2,1962,2,1,2,1,6,Female
1643,-74.196654,4.600273,-74.196654,4.600273,60,1,1973,2,1,3,1,6,Male
1644,-74.196654,4.600273,-74.196654,4.600273,70,2,1992,2,2,2,1,6,Female
1645,-74.196654,4.600273,-74.196654,4.600273,45,2,1982,2,1,6,1,6,Female
1646,-74.196654,4.600273,-74.196654,4.600273,5,1,1984,2,1,2,1,6,Male
1647,-74.196654,4.600273,-74.196654,4.600273,5,1,1980,2,1,1,2,5,Male
1648,-74.196654,4.600273,-74.196654,4.600273,30,2,1962,2,2,2,1,5,Female
1649,-74.196654,4.600273,-74.196654,4.600273,50,2,1979,2,1,5,1,5,Female
1650,-74.196654,4.600273,-74.196654,4.600273,20,1,1995,2,5,6,1,5,Male
1651,-74.196654,4.600273,-74.196654,4.600273,90,1,1985,2,3,1,1,5,Male
1652,-74.197021,4.608071,-74.197021,4.608071,20,2,1965,2,1,1,1,5,Female
1653,-74.184721,4.609896,-74.184721,4.609896,90,2,1980,2,2,5,1,6,Female
1654,-74.184721,4.609896,-74.184721,4.609896,90,2,1980,2,2,5,1,6,Female
1655,-74.184721,4.609896,-74.184721,4.609896,40,2,1960,2,1,2,2,4,Female
1656,-74.184721,4.609896,-74.184721,4.609896,40,2,1960,2,1,2,2,5,Female
1657,-74.184721,4.609896,-74.184721,4.609896,15,1,1965,2,1,1,4,6,Male
1658,-74.184721,4.609896,-74.184721,4.609896,15,1,1965,2,1,1,4,5,Male
1659,-74.184721,4.609896,-74.184721,4.609896,35,2,1989,2,5,6,1,5,Female
1660,-74.184721,4.609896,-74.184721,4.609896,60,2,1998,2,5,5,5,8,Female
1661,-74.184721,4.609896,-74.184721,4.609896,90,1,1985,2,1,3,1,9,Male
1662,-74.184721,4.609896,-74.184721,4.609896,10,2,1945,2,4,1,2,8,Female
1663,-74.184721,4.609896,-74.184721,4.609896,30,2,1975,2,2,4,1,7,Female
1664,-74.184721,4.609896,-74.184721,4.609896,30,2,1975,2,2,4,1,8,Female
1665,-74.184721,4.609896,-74.184721,4.609896,60,2,1990,2,2,5,1,8,Female
1666,-74.184721,4.609896,-74.184721,4.609896,60,2,1990,2,2,5,1,6,Female
1667,-74.184721,4.609896,-74.184721,4.609896,75,2,1970,1,2,3,1,6,Female
1668,-74.195187,4.622679,-74.195187,4.622679,60,2,1985,2,2,3,1,7,Female
1669,-74.195187,4.622679,-74.195187,4.622679,120,1,1985,2,3,5,1,7,Male
1670,-74.195187,4.622679,-74.195187,4.622679,5,1,1965,1,4,1,3,5,Male
1671,-74.195187,4.622679,-74.195187,4.622679,20,1,1993,2,5,3,1,5,Male
1672,-74.195187,4.622679,-74.195187,4.622679,30,1,1995,2,5,6,1,6,Male
1673,-74.195187,4.622679,-74.195187,4.622679,60,1,1980,2,3,2,5,6,Male
1674,-74.149377,4.690203,-74.149377,4.690203,120,2,1985,2,3,7,1,6,Female
1675,-74.149377,4.690203,-74.149377,4.690203,15,2,1990,2,1,1,4,6,Female
1676,-74.149377,4.690203,-74.149377,4.690203,80,2,1985,2,5,2,2,6,Female
1677,-74.149377,4.690203,-74.149377,4.690203,20,2,1989,2,1,2,1,5,Female
1678,-74.149377,4.690203,-74.149377,4.690203,50,2,1970,2,2,5,1,5,Female
1679,-74.149377,4.690203,-74.149377,4.690203,90,1,1993,2,5,4,1,5,Male
1680,-74.149377,4.690203,-74.149377,4.690203,5,1,1950,2,2,5,1,5,Male
1681,-74.149377,4.690203,-74.149377,4.690203,90,2,1994,2,5,6,1,6,Female
1682,-74.149377,4.690203,-74.149377,4.690203,5,1,1970,2,5,4,1,6,Male
1683,-74.149377,4.690203,-74.149377,4.690203,30,2,1982,2,2,6,1,5,Female
1684,-74.149377,4.690203,-74.149377,4.690203,70,1,1990,2,2,6,1,7,Male
1685,-74.149377,4.690203,-74.149377,4.690203,120,2,1994,2,2,3,2,5,Female
1686,-74.149377,4.690203,-74.149377,4.690203,30,2,1990,2,5,1,1,7,Female
1687,-74.179478,4.625442,-74.179478,4.625442,90,1,1997,2,5,2,1,5,Male
1688,-74.179478,4.625442,-74.179478,4.625442,120,2,1986,2,5,7,1,6,Female
1689,-74.179478,4.625442,-74.179478,4.625442,5,2,1987,2,2,5,1,4,Female
1690,-74.179478,4.625442,-74.179478,4.625442,5,1,1979,2,4,1,5,4,Male
1691,-74.179478,4.625442,-74.179478,4.625442,5,2,1983,2,2,3,2,5,Female
1692,-74.179478,4.625442,-74.179478,4.625442,60,1,1989,2,1,7,1,6,Male
1693,-74.179478,4.625442,-74.179478,4.625442,30,2,1989,2,2,1,5,6,Female
1694,-74.179478,4.625442,-74.179478,4.625442,5,1,1965,2,1,9,5,6,Male
1695,-74.179478,4.625442,-74.179478,4.625442,5,1,1960,2,5,9,3,6,Male
1696,-74.179478,4.625442,-74.179478,4.625442,40,2,1997,2,5,4,1,4,Female
1697,-74.179478,4.625442,-74.179478,4.625442,5,1,1979,2,1,1,3,6,Male
1698,-74.179478,4.625442,-74.179478,4.625442,0,1,1989,2,2,2,1,7,Male
1699,-74.190223,4.631413,-74.190223,4.631413,0,1,1982,2,1,2,1,5,Male
1700,-74.184721,4.609896,-74.184721,4.609896,0,1,1980,2,1,1,2,6,Male
1701,-74.194257,4.624009,-74.194257,4.624009,20,2,1965,2,1,1,1,6,Female
1702,-74.194257,4.624009,-74.194257,4.624009,120,2,1992,2,5,4,1,6,Female
1703,-74.194257,4.624009,-74.194257,4.624009,90,2,1992,2,5,4,1,9,Female
1704,-74.194257,4.624009,-74.194257,4.624009,5,1,1981,2,5,2,2,8,Male
1705,-74.194257,4.624009,-74.194257,4.624009,75,1,1992,2,5,6,1,5,Male
1706,-74.194257,4.624009,-74.194257,4.624009,45,2,1989,2,2,5,1,5,Female
1707,-74.194257,4.624009,-74.194257,4.624009,20,2,1962,2,2,2,1,5,Female
1708,-74.194257,4.624009,-74.194257,4.624009,50,1,1995,2,5,6,1,5,Male
1709,-74.194257,4.624009,-74.194257,4.624009,45,2,1948,2,1,1,2,6,Female
1710,-74.197198,4.615603,-74.197198,4.615603,60,1,1999,2,5,6,1,6,Male
1711,-74.197198,4.615603,-74.197198,4.615603,5,1,1983,2,2,2,1,5,Male
1712,-74.197198,4.615603,-74.197198,4.615603,45,2,1989,2,5,6,2,5,Female
1713,-74.197198,4.615603,-74.197198,4.615603,70,1,1985,2,5,3,1,6,Male
1714,-74.197198,4.615603,-74.197198,4.615603,90,1,1997,2,5,3,2,8,Male
1715,-74.197198,4.615603,-74.197198,4.615603,40,1,1996,1,5,3,2,8,Male
1716,-74.197198,4.615603,-74.197198,4.615603,60,2,1986,2,5,8,1,4,Female
1717,-74.197198,4.615603,-74.197198,4.615603,5,1,1977,2,2,4,1,6,Male
1718,-74.197198,4.615603,-74.197198,4.615603,5,1,1972,2,2,1,1,7,Male
1719,-74.170236,4.568528,-74.170236,4.568528,30,2,1970,2,1,3,1,5,Female
1720,-74.18841,4.642857,-74.18841,4.642857,30,2,1960,2,4,1,4,5,Female
1721,-74.189439,4.62055,-74.189439,4.62055,30,2,1985,2,2,3,1,6,Female
1722,-74.189439,4.62055,-74.189439,4.62055,90,2,1990,2,5,7,1,6,Female
1723,-74.189439,4.62055,-74.189439,4.62055,30,2,1969,2,1,1,1,8,Female
1724,-74.189439,4.62055,-74.189439,4.62055,60,1,1988,2,3,5,1,8,Male
1725,-74.189439,4.62055,-74.189439,4.62055,90,2,1988,2,3,7,1,6,Female
1726,-74.189439,4.62055,-74.189439,4.62055,90,1,1960,2,1,5,1,6,Male
1727,-74.189439,4.62055,-74.189439,4.62055,120,2,1990,2,5,4,1,6,Female
1728,-74.189439,4.62055,-74.189439,4.62055,60,2,1995,2,5,6,1,6,Female
1729,-74.189439,4.62055,-74.189439,4.62055,5,1,1975,2,4,9,4,7,Male
1730,-74.189439,4.62055,-74.189439,4.62055,90,2,1985,2,5,5,1,6,Female
1731,-74.184721,4.609896,-74.184721,4.609896,30,1,2000,2,5,9,4,5,Male
1732,-74.56672,5.26674,-74.56672,5.26674,5,2,1941,1,1,1,5,6,Female
1733,-74.195169,5.2733,-74.195169,5.2733,60,2,1947,1,5,1,2,5,Female
1734,-74.195169,5.2733,-74.195169,5.2733,18,1,1989,2,2,1,1,6,Male
1735,-74.195169,5.2733,-74.195169,5.2733,15,1,1998,2,1,1,2,4,Male
1736,-74.195169,5.2733,-74.195169,5.2733,28,1,1968,2,2,1,2,6,Male
1737,-74.195169,5.2733,-74.195169,5.2733,5,1,1981,1,2,3,2,4,Male
1738,-74.195169,5.2733,-74.195169,5.2733,5,2,1950,2,5,1,2,6,Female
1739,-74.263819,5.15115,-74.263819,5.15115,5,2,1959,1,4,1,1,4,Female
1740,-74.1664,5.143841,-74.1664,5.143841,10,1,1970,1,1,1,2,6,Male
1741,-74.152868,5.137918,-74.152868,5.137918,10,1,1973,1,1,3,2,5,Male
1742,-74.152868,5.137918,-74.152868,5.137918,5,1,1992,1,1,1,2,6,Male
1743,-73.75025,5.32015,-73.75025,5.32015,20,2,1965,1,2,1,2,5,Female
1744,-74.195169,5.2733,-74.195169,5.2733,18,1,1993,2,2,1,5,5,Male
1745,-74.195169,5.2733,-74.195169,5.2733,15,2,1968,2,2,3,3,5,Female
1746,-74.195169,5.2733,-74.195169,5.2733,15,1,1983,1,1,2,1,5,Male
1747,-74.195169,5.2733,-74.195169,5.2733,15,1,1981,1,2,3,1,4,Male
1748,-74.152868,5.137918,-74.152868,5.137918,15,2,1980,1,3,3,2,4,Female
1749,-74.158683,5.136249,-74.158683,5.136249,5,1,1980,1,2,1,1,5,Male
1750,-74.158683,5.136249,-74.158683,5.136249,5,2,1996,1,2,2,2,4,Female
1751,-74.158683,5.136249,-74.158683,5.136249,20,1,1984,2,2,2,1,4,Male
1752,-74.158249,5.129906,-74.158249,5.129906,5,1,1999,1,5,3,1,6,Male
1753,-74.152868,5.137918,-74.152868,5.137918,5,1,1987,1,5,2,2,6,Male
1754,-74.195169,5.2733,-74.195169,5.2733,5,1,1980,2,1,1,2,5,Male
1755,-74.195169,5.2733,-74.195169,5.2733,20,1,1955,1,5,1,2,5,Male
1756,-74.195169,5.2733,-74.195169,5.2733,15,2,1967,2,1,1,2,4,Female
1757,-74.195169,5.2733,-74.195169,5.2733,5,2,1991,2,2,1,2,6,Female
1758,-74.152868,5.137918,-74.152868,5.137918,10,2,1993,1,3,3,2,5,Female
1759,-74.152868,5.137918,-74.152868,5.137918,20,2,1989,1,3,2,2,6,Female
1760,-74.152868,5.137918,-74.152868,5.137918,5,1,1985,1,3,2,1,5,Male
1761,-74.195169,5.2733,-74.195169,5.2733,30,1,1974,2,1,2,2,6,Male
1762,-74.152868,5.137918,-74.152868,5.137918,10,2,1981,2,2,2,2,5,Female
1763,-74.201128,5.08828,-74.201128,5.08828,30,2,1969,1,2,1,2,3,Female
1764,-74.201128,5.08828,-74.201128,5.08828,60,2,1967,2,2,2,2,6,Female
1765,-74.195169,5.2733,-74.195169,5.2733,5,1,1978,1,2,1,2,5,Male
1766,-74.195169,5.2733,-74.195169,5.2733,3,1,1988,1,5,3,1,4,Male
1767,-74.195169,5.2733,-74.195169,5.2733,10,2,1985,2,1,2,2,5,Female
1768,-74.195169,5.2733,-74.195169,5.2733,60,2,1944,3,2,3,2,7,Female
1769,-74.102999,4.748039,-74.102999,4.748039,0,1,1969,3,1,3,5,5,Male
1770,-74.102999,4.748039,-74.102999,4.748039,60,1,1990,3,2,3,1,6,Male
1771,-74.102999,4.748039,-74.102999,4.748039,0,1,1984,3,2,6,1,6,Male
1772,-74.102999,4.748039,-74.102999,4.748039,0,1,1984,3,5,7,2,4,Male
1773,-74.102999,4.748039,-74.102999,4.748039,20,2,1984,3,2,3,1,3,Female
1774,-74.107565,4.756255,-74.107565,4.756255,120,2,1983,3,3,5,2,3,Female
1775,-74.107565,4.756255,-74.107565,4.756255,40,2,1984,3,5,6,1,5,Female
1776,-74.107565,4.756255,-74.107565,4.756255,25,2,1993,3,5,6,1,5,Female
1777,-74.107565,4.756255,-74.107565,4.756255,0,2,1995,3,5,3,5,5,Female
1778,-74.107565,4.756255,-74.107565,4.756255,40,2,1976,3,1,5,3,5,Female
1779,-74.107565,4.756255,-74.107565,4.756255,20,2,1990,3,5,6,1,5,Female
1780,-74.107565,4.756255,-74.107565,4.756255,30,1,1990,3,2,6,2,6,Male
1781,-74.107565,4.756255,-74.107565,4.756255,40,1,1995,3,5,3,2,5,Male
1782,-74.107565,4.756255,-74.107565,4.756255,50,1,1986,4,1,7,1,5,Male
1783,-74.088903,4.71931,-74.088903,4.71931,0,2,2000,2,5,2,5,4,Female
1784,-74.088903,4.71931,-74.088903,4.71931,75,1,1990,2,2,5,1,5,Male
1785,-74.088903,4.71931,-74.088903,4.71931,60,1,1984,2,2,2,1,5,Male
1786,-74.088903,4.71931,-74.088903,4.71931,20,2,1991,2,1,4,5,5,Female
1787,-74.088903,4.71931,-74.088903,4.71931,0,2,1998,2,5,6,5,6,Female
1788,-74.088903,4.71931,-74.088903,4.71931,45,1,1987,2,1,4,1,5,Male
1789,-74.088903,4.71931,-74.088903,4.71931,0,1,1969,2,2,2,1,6,Male
1790,-74.088903,4.71931,-74.088903,4.71931,0,1,1989,2,1,2,2,4,Male
1791,-74.079213,4.499291,-74.079213,4.499291,30,2,1980,1,2,3,2,5,Female
1792,-74.079213,4.499291,-74.079213,4.499291,90,2,1982,1,1,3,2,7,Female
1793,-74.079213,4.499291,-74.079213,4.499291,90,2,1975,1,2,1,2,7,Female
1794,-74.079213,4.499291,-74.079213,4.499291,30,2,1982,1,1,2,2,5,Female
1795,-74.079213,4.499291,-74.079213,4.499291,120,1,1979,1,1,2,2,7,Male
1796,-74.079213,4.499291,-74.079213,4.499291,0,1,1964,1,4,1,1,6,Male
1797,-74.079213,4.499291,-74.079213,4.499291,0,1,1985,1,2,1,1,4,Male
1798,-74.079213,4.499291,-74.079213,4.499291,0,1,1997,1,5,3,1,6,Male
1799,-74.144655,4.698252,-74.144655,4.698252,28,2,1984,3,1,6,1,5,Female
1800,-74.144655,4.698252,-74.144655,4.698252,26,1,1982,3,2,3,5,5,Male
1801,-74.144655,4.698252,-74.144655,4.698252,33,2,1989,3,1,7,1,4,Female
1802,-74.144655,4.698252,-74.144655,4.698252,29,1,1981,3,3,1,5,6,Male
1803,-74.144655,4.698252,-74.144655,4.698252,22,1,1972,3,2,3,2,6,Male
1804,-74.144655,4.698252,-74.144655,4.698252,36,1,1985,2,2,4,5,8,Male
1805,-74.144655,4.698252,-74.144655,4.698252,38,1,1978,3,4,2,5,6,Male
1806,-74.144655,4.698252,-74.144655,4.698252,21,1,1986,3,2,5,1,6,Male
1807,-74.144655,4.698252,-74.144655,4.698252,39,1,1984,3,1,6,1,6,Male
1808,-74.144655,4.698252,-74.144655,4.698252,22,1,1972,3,2,5,1,6,Male
1809,-74.144655,4.698252,-74.144655,4.698252,21,1,1989,2,2,6,5,6,Male
1810,-74.144655,4.698252,-74.144655,4.698252,21,1,1978,2,2,6,5,5,Male
1811,-74.144655,4.698252,-74.144655,4.698252,31,1,1980,3,5,3,2,5,Male
1812,-74.144655,4.698252,-74.144655,4.698252,31,1,1970,3,1,5,1,4,Male
1813,-74.144655,4.698252,-74.144655,4.698252,29,2,1981,3,2,2,5,5,Female
1814,-74.144655,4.698252,-74.144655,4.698252,37,2,1979,3,2,7,1,7,Female
1815,-74.144655,4.698252,-74.144655,4.698252,34,1,1984,3,5,7,1,5,Male
1816,-74.144655,4.698252,-74.144655,4.698252,20,2,1989,3,5,7,1,4,Female
1817,-74.144655,4.698252,-74.144655,4.698252,36,1,1984,3,4,5,1,4,Male
1818,-74.144655,4.698252,-74.144655,4.698252,29,1,1975,3,2,7,5,4,Male
1819,-74.117389,4.669539,-74.117389,4.669539,70,2,1972,3,1,6,1,5,Female
1820,-74.117389,4.669539,-74.117389,4.669539,20,1,1969,3,2,3,5,4,Male
1821,-74.117389,4.669539,-74.117389,4.669539,70,2,1965,3,1,7,1,5,Female
1822,-74.117389,4.669539,-74.117389,4.669539,0,1,1955,3,3,1,5,5,Male
1823,-74.117389,4.669539,-74.117389,4.669539,40,1,1989,3,2,3,2,6,Male
1824,-74.117389,4.669539,-74.117389,4.669539,60,1,1958,3,4,2,5,6,Male
1825,-74.117389,4.669539,-74.117389,4.669539,10,1,1969,3,2,5,1,6,Male
1826,-74.117389,4.669539,-74.117389,4.669539,80,1,1980,3,1,6,1,8,Male
1827,-74.117389,4.669539,-74.117389,4.669539,40,1,1980,3,2,5,1,6,Male
1828,-74.117389,4.669539,-74.117389,4.669539,15,1,1961,2,2,6,5,6,Male
1829,-74.117389,4.669539,-74.117389,4.669539,15,1,1989,3,5,3,2,6,Male
1830,-74.117389,4.669539,-74.117389,4.669539,20,1,1970,3,1,5,1,5,Male
1831,-74.117389,4.669539,-74.117389,4.669539,8,2,1967,3,2,2,5,4,Female
1832,-74.117389,4.669539,-74.117389,4.669539,30,2,1971,3,2,7,1,5,Female
1833,-74.117389,4.669539,-74.117389,4.669539,20,1,1980,3,5,7,1,7,Male
1834,-74.117389,4.669539,-74.117389,4.669539,70,2,1975,3,5,7,1,5,Female
1835,-74.117389,4.669539,-74.117389,4.669539,80,1,1988,3,4,5,1,5,Male
1836,-74.117389,4.669539,-74.117389,4.669539,0,1,1972,3,2,7,5,4,Male
1837,-74.152868,5.137918,-74.152868,5.137918,0,1,1969,1,5,2,2,4,Male
1838,-74.181244,4.60304,-74.181244,4.60304,40,1,1999,2,3,4,5,7,Male
1839,-74.181244,4.60304,-74.181244,4.60304,40,1,1999,2,3,4,5,5,Male
1840,-74.179043,4.606106,-74.179043,4.606106,60,2,1991,2,2,4,1,6,Female
1841,-74.184721,4.609896,-74.184721,4.609896,40,1,1985,2,2,3,3,6,Male
1842,-74.184721,4.609896,-74.184721,4.609896,10,2,1989,2,2,2,2,5,Female
1843,-74.184721,4.609896,-74.184721,4.609896,10,2,1989,2,2,2,2,5,Female
1844,-74.171704,4.625885,-74.171704,4.625885,10,1,1997,1,2,2,2,5,Male
1845,-74.191181,4.635073,-74.191181,4.635073,0,1,1986,2,2,2,1,5,Male
1846,-74.100625,4.738638,-74.100625,4.738638,0,1,1987,2,2,1,2,7,Male
1847,-74.193654,4.621642,-74.193654,4.621642,0,1,1998,1,5,2,2,5,Male
1848,-74.208445,4.608836,-74.208445,4.608836,40,1,1966,2,5,3,1,6,Male
1849,-74.180434,4.597161,-74.180434,4.597161,0,1,1988,2,5,1,2,6,Male
1850,-74.184913,4.604992,-74.184913,4.604992,0,1,1984,2,2,3,2,5,Male
1851,-74.184913,4.604992,-74.184913,4.604992,0,1,1984,2,2,3,2,5,Male
1852,-74.184913,4.604992,-74.184913,4.604992,0,1,1984,2,2,3,2,5,Male
1853,-74.189316,4.600107,-74.189316,4.600107,60,2,1974,2,3,2,2,5,Female
1854,-74.192251,4.623859,-74.192251,4.623859,0,1,1994,2,2,5,1,5,Male
1855,-74.192251,4.623859,-74.192251,4.623859,0,1,1994,2,2,5,1,5,Male
1856,-74.199589,4.609065,-74.199589,4.609065,50,2,1990,2,2,6,1,5,Female
1857,-74.199589,4.609065,-74.199589,4.609065,0,1,1982,2,5,2,1,5,Male
1858,-74.199589,4.609065,-74.199589,4.609065,0,1,1954,2,3,1,2,4,Male
1859,-74.199589,4.609065,-74.199589,4.609065,0,2,1976,2,5,1,2,5,Female
1860,-74.199589,4.609065,-74.199589,4.609065,30,1,1994,2,2,2,2,6,Male
1861,-74.199589,4.609065,-74.199589,4.609065,40,1,1959,2,4,1,5,7,Male
1862,-74.199589,4.609065,-74.199589,4.609065,30,2,1989,2,1,5,2,6,Female
1863,-74.199589,4.609065,-74.199589,4.609065,90,1,1987,2,5,5,1,5,Male
1864,-74.199589,4.609065,-74.199589,4.609065,40,1,1970,1,1,1,2,8,Male
1865,-74.199589,4.609065,-74.199589,4.609065,90,1,1990,2,5,5,1,6,Male
1866,-74.199589,4.609065,-74.199589,4.609065,80,2,1984,2,1,6,1,5,Female
1867,-74.202157,4.599462,-74.202157,4.599462,20,1,1998,1,5,2,2,5,Male
1868,-74.174986,4.623803,-74.174986,4.623803,0,1,1925,1,1,1,2,6,Male
1869,-74.193719,4.606438,-74.193719,4.606438,0,1,1989,2,2,4,2,5,Male
1870,-74.193719,4.606438,-74.193719,4.606438,90,2,1989,2,2,3,2,5,Female
1871,-74.193719,4.606438,-74.193719,4.606438,90,2,1989,2,2,3,2,8,Female
1872,-74.193719,4.606438,-74.193719,4.606438,90,2,1989,2,2,3,2,5,Female
1873,-74.193719,4.606438,-74.193719,4.606438,90,1,1991,2,5,5,2,7,Male
1874,-74.193719,4.606438,-74.193719,4.606438,90,2,1983,2,2,3,1,6,Female
